Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
87;AnyRidge Surgical Bone Profiler and Guide Pin;Profile Diameter:select:1, Length (mm):select:1;7:4, 8:1;;TANBPS70G;;;;0;;1000;1;0;0;;;;0;1;0;0;0
88;AnyRidge Surgical Tephine Bur Stopper;Length (mm):select:1;7.0:1;;TANTSF2307;;;;0;;1000;1;0;1;;;;0;1;0;0;0
88;AnyRidge Surgical Tephine Bur Stopper;Length (mm):select:1;8.5:1;;TANTSF2308;;;;0;;1000;1;0;0;;;;0;1;0;0;0
88;AnyRidge Surgical Tephine Bur Stopper;Length (mm):select:1;10.0:1;;TANTSF2310;;;;0;;1000;1;0;0;;;;0;1;0;0;0
88;AnyRidge Surgical Tephine Bur Stopper;Length (mm):select:1;11.5:1;;TANTSF2311;;;;0;;1000;1;0;0;;;;0;1;0;0;0
90;AnyRidge Surgical Reamer Drill and Center Pin;Diameter:select:1, Type:select:1;10.0:1, Reamer Drill:1;;TANRD;;;;0;;1000;1;0;1;;;;0;1;0;0;0
90;AnyRidge Surgical Reamer Drill and Center Pin;Diameter:select:1, Type:select:1;4.0:2, Center Pin;;TANRDJ40;;;;0;;1000;1;0;0;;;;0;1;0;0;0
90;AnyRidge Surgical Reamer Drill and Center Pin;Diameter:select:1, Type:select:1;5.0:2, Center Pin;;TANRDJ50;;;;0;;1000;1;0;0;;;;0;1;0;0;0
90;AnyRidge Surgical Reamer Drill and Center Pin;Diameter:select:1, Type:select:1;6.0:2, Center Pin;;TANRDJ60;;;;0;;1000;1;0;0;;;;0;1;0;0;0
90;AnyRidge Surgical Reamer Drill and Center Pin;Diameter:select:1, Type:select:1;7.0:2, Center Pin;;TANRDJ70;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;3.3:1, Short (32mm):1;;TCMBDS33;;;;0;;1000;1;0;1;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;3.8:1, Short (32mm):1;;TCMBDS38;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;4.8:1, Short (32mm):1;;TCMBDS48;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;5.8:1, Short (32mm):1;;TCMBDS58;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;6.8:1, Short (32mm):1;;TCMBDS68;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;3.3:1, Long (38mm):1;;TCMBDL33;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;3.8:1, Long (38mm):1;;TCMBDL38;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;4.8:1, Long (38mm):1;;TCMBDL48;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;5.8:1, Long (38mm):1;;TCMBDL58;;;;0;;1000;1;0;0;;;;0;1;0;0;0
91;AnyRidge Surgical Bottom Drill;Diameter:select:1, Type:select:1;6.8:1, Long (38mm):1;;TCMBDL68;;;;0;;1000;1;0;0;;;;0;1;0;0;0
92;AnyRidge Surgical Multi-unit Driver 2.0 Hex;Length (mm):select:1, Type:select:1;10:1, Short:1;;TCMMUDS20;;;;0;;1000;1;0;1;;;;0;1;0;0;0
92;AnyRidge Surgical Multi-unit Driver 2.0 Hex;Length (mm):select:1, Type:select:1;15:2, Long:1;;TCMMUDL20;;;;0;;1000;1;0;0;;;;0;1;0;0;0
93;AnyRidge Surgical Hand Driver 1.6 Hex;Length (mm):select:1, Type:select:1;10:1, Short:1;;TCMHDS1600;;;;0;;1000;1;0;1;;;;0;1;0;0;0
93;AnyRidge Surgical Hand Driver 1.6 Hex;Length (mm):select:1, Type:select:1;15:2, Long:1;;TCMHDL1600;;;;0;;1000;1;0;0;;;;0;1;0;0;0
95;i-Gen Screw;Type:select:1, Cuff Height (mm):select:1;M1.8:1, 1.0:1;;IA1810;;;;0;;1000;1;0;1;;;;0;1;0;0;0
95;i-Gen Screw;Type:select:1, Cuff Height (mm):select:1;M1.8:1, 2.0:2;;IA1820;;;;0;;1000;1;0;0;;;;0;1;0;0;0
95;i-Gen Screw;Type:select:1, Cuff Height (mm):select:1;M1.8:1, 3.0:3;;IA1830;;;;0;;1000;1;0;0;;;;0;1;0;0;0
96;i-Gen Cover Screw;Type:select:1, Height (mm):select:1;Hex 1.2:1, 1.0:1;;ICS3510;;;;0;;1000;1;0;1;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;A1:1, 4:1, 9:1, 11:1, 4.5:1, -:1, -:1;;IG1W4509;;;;0;;1000;1;0;1;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;A2:2, 4:1, 10:1, 11:1, 5.5:1, -:1, -:1;;IG1W5510;;;;0;;1000;1;0;0;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;A3:3, 4:1, 11:1, 11:1, 6.5:1, -:1, -:1;;IG1W6511;;;;0;;1000;1;0;0;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;B1:3, 5:1, 9:1, 11:1, 4.5:1, -:1, -:1;;IG2W0918;;;;0;;1000;1;0;0;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;B2:3, 6.5:1, 11:1, 11:1, 5.5:1, -:1, -:1;;IG2W1120;;;;0;;1000;1;0;0;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;B3:3, 9:1, 13:1, 11:1, 6:1, -:1, -:1;;IG2W1323;;;;0;;1000;1;0;0;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;C1:3, 5:1, 9:1, 11:1, 4.5:1, 6:1, 4.25:1;;IG3W0921;;;;0;;1000;1;0;0;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;C2:3, 6.5:1, 11:1, 11:1, 5.5:1, 8:1, 4.25:1;;IG3W1125;;;;0;;1000;1;0;0;;;;0;1;0;0;0
97;i-Gen Membrane;Type:select:1, PL:select:1, BW:select:1, BL:select:1, BD:select:1, LW:select:1, LL:select:1;C3:3, 9:1, 13:1, 11:1, 6:1, 10:1, 9:1;;IG3W1328;;;;0;;1000;1;0;0;;;;0;1;0;0;0
98;MEG-TORQ / MEGA ISQ SmartPeg;Thread (mm):select:1;1.8:1;;OSSTELL-AR67;;;;0;;1000;1;0;1;;;;0;1;0;0;0
100;MEG-TORQ / MEGA ISQ Right Angle Driver 3.0 Hex;Diameter (mm):select:1;4.2:1;;RDI30U;;;;0;;1000;1;0;1;;;;0;1;0;0;0
